,correct_answer,Problem,Classifier,Classification,group_number,is_correct,aggregation,features,entity
441,ACB,Pills,LR,ACB,50,1,all_problem,Conf,answer
442,ACB,Pills,RF,ABC,50,0,all_problem,Conf,answer
443,ACB,Pills,LDA,ABC,50,0,all_problem,Conf,answer
444,ACB,Pills,SVM,ACB,50,1,all_problem,Conf,answer
445,ACB,Pills,KNN,BAC,50,0,all_problem,Conf,answer
446,ACB,Pills,XGB,BAC,50,0,all_problem,Conf,answer
447,ACB,Pills,Stack,BAC,50,0,all_problem,Conf,answer
448,ACB,Pills,Vote_soft,BAC,50,0,all_problem,Conf,answer
449,ACB,Pills,Bag_KNN,CAB,50,0,all_problem,Conf,answer
450,ACB,Pills,LR,ACB,51,1,all_problem,Conf,answer
451,ACB,Pills,RF,ACB,51,1,all_problem,Conf,answer
452,ACB,Pills,LDA,ACB,51,1,all_problem,Conf,answer
453,ACB,Pills,SVM,ACB,51,1,all_problem,Conf,answer
454,ACB,Pills,KNN,BAC,51,0,all_problem,Conf,answer
455,ACB,Pills,XGB,BAC,51,0,all_problem,Conf,answer
456,ACB,Pills,Stack,ABC,51,0,all_problem,Conf,answer
457,ACB,Pills,Vote_soft,BAC,51,0,all_problem,Conf,answer
458,ACB,Pills,Bag_KNN,BAC,51,0,all_problem,Conf,answer
459,a2,Traveler,LR,a2,56,1,all_problem,Conf,answer
460,a2,Traveler,RF,a2,56,1,all_problem,Conf,answer
461,a2,Traveler,LDA,a2,56,1,all_problem,Conf,answer
462,a2,Traveler,SVM,a4,56,0,all_problem,Conf,answer
463,a2,Traveler,KNN,a4,56,0,all_problem,Conf,answer
464,a2,Traveler,XGB,a2,56,1,all_problem,Conf,answer
465,a2,Traveler,Stack,a2,56,1,all_problem,Conf,answer
466,a2,Traveler,Vote_soft,a2,56,1,all_problem,Conf,answer
467,a2,Traveler,Bag_KNN,a4,56,0,all_problem,Conf,answer
468,a2,Traveler,LR,a2,57,1,all_problem,Conf,answer
469,a2,Traveler,RF,a2,57,1,all_problem,Conf,answer
470,a2,Traveler,LDA,a2,57,1,all_problem,Conf,answer
471,a2,Traveler,SVM,a4,57,0,all_problem,Conf,answer
472,a2,Traveler,KNN,a4,57,0,all_problem,Conf,answer
473,a2,Traveler,XGB,a4,57,0,all_problem,Conf,answer
474,a2,Traveler,Stack,a2,57,1,all_problem,Conf,answer
475,a2,Traveler,Vote_soft,a2,57,1,all_problem,Conf,answer
476,a2,Traveler,Bag_KNN,a4,57,0,all_problem,Conf,answer
477,a2,Traveler,LR,a4,58,0,all_problem,Conf,answer
478,a2,Traveler,RF,a4,58,0,all_problem,Conf,answer
479,a2,Traveler,LDA,a4,58,0,all_problem,Conf,answer
480,a2,Traveler,SVM,a4,58,0,all_problem,Conf,answer
481,a2,Traveler,KNN,a4,58,0,all_problem,Conf,answer
482,a2,Traveler,XGB,a4,58,0,all_problem,Conf,answer
483,a2,Traveler,Stack,a4,58,0,all_problem,Conf,answer
484,a2,Traveler,Vote_soft,a4,58,0,all_problem,Conf,answer
485,a2,Traveler,Bag_KNN,a4,58,0,all_problem,Conf,answer
0,10 miles,ThreeRobots,LR,10 miles,1,1,all_problem,Conf,solver
1,10 miles,ThreeRobots,RF,10 miles,1,1,all_problem,Conf,solver
2,10 miles,ThreeRobots,LDA,10 miles,1,1,all_problem,Conf,solver
3,10 miles,ThreeRobots,SVM,10 miles,1,1,all_problem,Conf,solver
4,10 miles,ThreeRobots,KNN,10 miles,1,1,all_problem,Conf,solver
5,10 miles,ThreeRobots,XGB,10 miles,1,1,all_problem,Conf,solver
6,10 miles,ThreeRobots,Stack,10 miles,1,1,all_problem,Conf,solver
7,10 miles,ThreeRobots,Vote_soft,10 miles,1,1,all_problem,Conf,solver
8,10 miles,ThreeRobots,Bag_KNN,10 miles,1,1,all_problem,Conf,solver
9,10 miles,ThreeRobots,LR,3 miles,2,0,all_problem,Conf,solver
10,10 miles,ThreeRobots,RF,3 miles,2,0,all_problem,Conf,solver
11,10 miles,ThreeRobots,LDA,3 miles,2,0,all_problem,Conf,solver
12,10 miles,ThreeRobots,SVM,3 miles,2,0,all_problem,Conf,solver
13,10 miles,ThreeRobots,KNN,3 miles,2,0,all_problem,Conf,solver
14,10 miles,ThreeRobots,XGB,3 miles,2,0,all_problem,Conf,solver
15,10 miles,ThreeRobots,Stack,3 miles,2,0,all_problem,Conf,solver
16,10 miles,ThreeRobots,Vote_soft,3 miles,2,0,all_problem,Conf,solver
17,10 miles,ThreeRobots,Bag_KNN,5 miles,2,0,all_problem,Conf,solver
18,10 miles,ThreeRobots,LR,10 miles,3,1,all_problem,Conf,solver
19,10 miles,ThreeRobots,RF,10 miles,3,1,all_problem,Conf,solver
20,10 miles,ThreeRobots,LDA,10 miles,3,1,all_problem,Conf,solver
21,10 miles,ThreeRobots,SVM,10 miles,3,1,all_problem,Conf,solver
22,10 miles,ThreeRobots,KNN,10 miles,3,1,all_problem,Conf,solver
23,10 miles,ThreeRobots,XGB,10 miles,3,1,all_problem,Conf,solver
24,10 miles,ThreeRobots,Stack,10 miles,3,1,all_problem,Conf,solver
25,10 miles,ThreeRobots,Vote_soft,10 miles,3,1,all_problem,Conf,solver
26,10 miles,ThreeRobots,Bag_KNN,10 miles,3,1,all_problem,Conf,solver
27,1 hour,CR_Conf,LR,There is no way to know without additional information,4,0,all_problem,Conf,solver
28,1 hour,CR_Conf,RF,There is no way to know without additional information,4,0,all_problem,Conf,solver
29,1 hour,CR_Conf,LDA,Infinity,4,0,all_problem,Conf,solver
30,1 hour,CR_Conf,SVM,1 minute,4,0,all_problem,Conf,solver
31,1 hour,CR_Conf,KNN,There is no way to know without additional information,4,0,all_problem,Conf,solver
32,1 hour,CR_Conf,XGB,Infinity,4,0,all_problem,Conf,solver
33,1 hour,CR_Conf,Stack,Infinity,4,0,all_problem,Conf,solver
34,1 hour,CR_Conf,Vote_soft,Infinity,4,0,all_problem,Conf,solver
35,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,4,0,all_problem,Conf,solver
36,1 hour,CR_Conf,LR,There is no way to know without additional information,5,0,all_problem,Conf,solver
37,1 hour,CR_Conf,RF,There is no way to know without additional information,5,0,all_problem,Conf,solver
38,1 hour,CR_Conf,LDA,1 minute,5,0,all_problem,Conf,solver
39,1 hour,CR_Conf,SVM,1 minute,5,0,all_problem,Conf,solver
40,1 hour,CR_Conf,KNN,Infinity,5,0,all_problem,Conf,solver
41,1 hour,CR_Conf,XGB,There is no way to know without additional information,5,0,all_problem,Conf,solver
42,1 hour,CR_Conf,Stack,Infinity,5,0,all_problem,Conf,solver
43,1 hour,CR_Conf,Vote_soft,Infinity,5,0,all_problem,Conf,solver
44,1 hour,CR_Conf,Bag_KNN,Infinity,5,0,all_problem,Conf,solver
45,1 hour,CR_Conf,LR,Infinity,6,0,all_problem,Conf,solver
46,1 hour,CR_Conf,RF,Infinity,6,0,all_problem,Conf,solver
47,1 hour,CR_Conf,LDA,1 hour,6,1,all_problem,Conf,solver
48,1 hour,CR_Conf,SVM,1 hour,6,1,all_problem,Conf,solver
49,1 hour,CR_Conf,KNN,1 hour,6,1,all_problem,Conf,solver
50,1 hour,CR_Conf,XGB,1 hour,6,1,all_problem,Conf,solver
51,1 hour,CR_Conf,Stack,Infinity,6,0,all_problem,Conf,solver
52,1 hour,CR_Conf,Vote_soft,1 hour,6,1,all_problem,Conf,solver
53,1 hour,CR_Conf,Bag_KNN,1 hour,6,1,all_problem,Conf,solver
54,1 hour,CR_Conf,LR,There is no way to know without additional information,7,0,all_problem,Conf,solver
55,1 hour,CR_Conf,RF,There is no way to know without additional information,7,0,all_problem,Conf,solver
56,1 hour,CR_Conf,LDA,There is no way to know without additional information,7,0,all_problem,Conf,solver
57,1 hour,CR_Conf,SVM,There is no way to know without additional information,7,0,all_problem,Conf,solver
58,1 hour,CR_Conf,KNN,There is no way to know without additional information,7,0,all_problem,Conf,solver
59,1 hour,CR_Conf,XGB,There is no way to know without additional information,7,0,all_problem,Conf,solver
60,1 hour,CR_Conf,Stack,There is no way to know without additional information,7,0,all_problem,Conf,solver
61,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,7,0,all_problem,Conf,solver
62,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,7,0,all_problem,Conf,solver
63,1 hour,CR_Conf,LR,There is no way to know without additional information,8,0,all_problem,Conf,solver
64,1 hour,CR_Conf,RF,There is no way to know without additional information,8,0,all_problem,Conf,solver
65,1 hour,CR_Conf,LDA,There is no way to know without additional information,8,0,all_problem,Conf,solver
66,1 hour,CR_Conf,SVM,There is no way to know without additional information,8,0,all_problem,Conf,solver
67,1 hour,CR_Conf,KNN,There is no way to know without additional information,8,0,all_problem,Conf,solver
68,1 hour,CR_Conf,XGB,There is no way to know without additional information,8,0,all_problem,Conf,solver
69,1 hour,CR_Conf,Stack,There is no way to know without additional information,8,0,all_problem,Conf,solver
70,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,8,0,all_problem,Conf,solver
71,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,8,0,all_problem,Conf,solver
72,1 hour,CR_Conf,LR,There is no way to know without additional information,9,0,all_problem,Conf,solver
73,1 hour,CR_Conf,RF,There is no way to know without additional information,9,0,all_problem,Conf,solver
74,1 hour,CR_Conf,LDA,There is no way to know without additional information,9,0,all_problem,Conf,solver
75,1 hour,CR_Conf,SVM,There is no way to know without additional information,9,0,all_problem,Conf,solver
76,1 hour,CR_Conf,KNN,There is no way to know without additional information,9,0,all_problem,Conf,solver
77,1 hour,CR_Conf,XGB,There is no way to know without additional information,9,0,all_problem,Conf,solver
78,1 hour,CR_Conf,Stack,There is no way to know without additional information,9,0,all_problem,Conf,solver
79,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,9,0,all_problem,Conf,solver
80,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,9,0,all_problem,Conf,solver
81,1 hour,CR_Conf,LR,Infinity,10,0,all_problem,Conf,solver
82,1 hour,CR_Conf,RF,1000 hours,10,0,all_problem,Conf,solver
83,1 hour,CR_Conf,LDA,There is no way to know without additional information,10,0,all_problem,Conf,solver
84,1 hour,CR_Conf,SVM,1000000 hours,10,0,all_problem,Conf,solver
85,1 hour,CR_Conf,KNN,Infinity,10,0,all_problem,Conf,solver
86,1 hour,CR_Conf,XGB,Infinity,10,0,all_problem,Conf,solver
87,1 hour,CR_Conf,Stack,There is no way to know without additional information,10,0,all_problem,Conf,solver
88,1 hour,CR_Conf,Vote_soft,Infinity,10,0,all_problem,Conf,solver
89,1 hour,CR_Conf,Bag_KNN,Infinity,10,0,all_problem,Conf,solver
90,1 hour,CR_Conf,LR,Infinity,11,0,all_problem,Conf,solver
91,1 hour,CR_Conf,RF,Infinity,11,0,all_problem,Conf,solver
92,1 hour,CR_Conf,LDA,Infinity,11,0,all_problem,Conf,solver
93,1 hour,CR_Conf,SVM,Infinity,11,0,all_problem,Conf,solver
94,1 hour,CR_Conf,KNN,Infinity,11,0,all_problem,Conf,solver
95,1 hour,CR_Conf,XGB,Infinity,11,0,all_problem,Conf,solver
96,1 hour,CR_Conf,Stack,Infinity,11,0,all_problem,Conf,solver
97,1 hour,CR_Conf,Vote_soft,Infinity,11,0,all_problem,Conf,solver
98,1 hour,CR_Conf,Bag_KNN,Infinity,11,0,all_problem,Conf,solver
99,1 hour,CR_Conf,LR,1 hour,12,1,all_problem,Conf,solver
100,1 hour,CR_Conf,RF,1 hour,12,1,all_problem,Conf,solver
101,1 hour,CR_Conf,LDA,1 hour,12,1,all_problem,Conf,solver
102,1 hour,CR_Conf,SVM,1 hour,12,1,all_problem,Conf,solver
103,1 hour,CR_Conf,KNN,There is no way to know without additional information,12,0,all_problem,Conf,solver
104,1 hour,CR_Conf,XGB,1 hour,12,1,all_problem,Conf,solver
105,1 hour,CR_Conf,Stack,1 hour,12,1,all_problem,Conf,solver
106,1 hour,CR_Conf,Vote_soft,1 hour,12,1,all_problem,Conf,solver
107,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,12,0,all_problem,Conf,solver
108,1 hour,CR_Conf,LR,There is no way to know without additional information,13,0,all_problem,Conf,solver
109,1 hour,CR_Conf,RF,There is no way to know without additional information,13,0,all_problem,Conf,solver
110,1 hour,CR_Conf,LDA,There is no way to know without additional information,13,0,all_problem,Conf,solver
111,1 hour,CR_Conf,SVM,There is no way to know without additional information,13,0,all_problem,Conf,solver
112,1 hour,CR_Conf,KNN,There is no way to know without additional information,13,0,all_problem,Conf,solver
113,1 hour,CR_Conf,XGB,There is no way to know without additional information,13,0,all_problem,Conf,solver
114,1 hour,CR_Conf,Stack,There is no way to know without additional information,13,0,all_problem,Conf,solver
115,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,13,0,all_problem,Conf,solver
116,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,13,0,all_problem,Conf,solver
117,1 hour,CR_Conf,LR,1 hour,14,1,all_problem,Conf,solver
118,1 hour,CR_Conf,RF,1 hour,14,1,all_problem,Conf,solver
119,1 hour,CR_Conf,LDA,1 hour,14,1,all_problem,Conf,solver
120,1 hour,CR_Conf,SVM,1 hour,14,1,all_problem,Conf,solver
121,1 hour,CR_Conf,KNN,Infinity,14,0,all_problem,Conf,solver
122,1 hour,CR_Conf,XGB,Infinity,14,0,all_problem,Conf,solver
123,1 hour,CR_Conf,Stack,1 hour,14,1,all_problem,Conf,solver
124,1 hour,CR_Conf,Vote_soft,1 hour,14,1,all_problem,Conf,solver
125,1 hour,CR_Conf,Bag_KNN,Infinity,14,0,all_problem,Conf,solver
126,1 hour,CR_Conf,LR,There is no way to know without additional information,15,0,all_problem,Conf,solver
127,1 hour,CR_Conf,RF,There is no way to know without additional information,15,0,all_problem,Conf,solver
128,1 hour,CR_Conf,LDA,There is no way to know without additional information,15,0,all_problem,Conf,solver
129,1 hour,CR_Conf,SVM,There is no way to know without additional information,15,0,all_problem,Conf,solver
130,1 hour,CR_Conf,KNN,There is no way to know without additional information,15,0,all_problem,Conf,solver
131,1 hour,CR_Conf,XGB,There is no way to know without additional information,15,0,all_problem,Conf,solver
132,1 hour,CR_Conf,Stack,There is no way to know without additional information,15,0,all_problem,Conf,solver
133,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,15,0,all_problem,Conf,solver
134,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,15,0,all_problem,Conf,solver
135,1 hour,CR_Conf,LR,There is no way to know without additional information,16,0,all_problem,Conf,solver
136,1 hour,CR_Conf,RF,There is no way to know without additional information,16,0,all_problem,Conf,solver
137,1 hour,CR_Conf,LDA,There is no way to know without additional information,16,0,all_problem,Conf,solver
138,1 hour,CR_Conf,SVM,There is no way to know without additional information,16,0,all_problem,Conf,solver
139,1 hour,CR_Conf,KNN,There is no way to know without additional information,16,0,all_problem,Conf,solver
140,1 hour,CR_Conf,XGB,There is no way to know without additional information,16,0,all_problem,Conf,solver
141,1 hour,CR_Conf,Stack,There is no way to know without additional information,16,0,all_problem,Conf,solver
142,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,16,0,all_problem,Conf,solver
143,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,16,0,all_problem,Conf,solver
144,1 hour,CR_Conf,LR,1 hour,17,1,all_problem,Conf,solver
145,1 hour,CR_Conf,RF,1 hour,17,1,all_problem,Conf,solver
146,1 hour,CR_Conf,LDA,1 hour,17,1,all_problem,Conf,solver
147,1 hour,CR_Conf,SVM,1 hour,17,1,all_problem,Conf,solver
148,1 hour,CR_Conf,KNN,1000 hours,17,0,all_problem,Conf,solver
149,1 hour,CR_Conf,XGB,1 hour,17,1,all_problem,Conf,solver
150,1 hour,CR_Conf,Stack,1 hour,17,1,all_problem,Conf,solver
151,1 hour,CR_Conf,Vote_soft,1 hour,17,1,all_problem,Conf,solver
152,1 hour,CR_Conf,Bag_KNN,1000 hours,17,0,all_problem,Conf,solver
153,1 hour,CR_Conf,LR,1 hour,18,1,all_problem,Conf,solver
154,1 hour,CR_Conf,RF,Infinity,18,0,all_problem,Conf,solver
155,1 hour,CR_Conf,LDA,Infinity,18,0,all_problem,Conf,solver
156,1 hour,CR_Conf,SVM,1 minute,18,0,all_problem,Conf,solver
157,1 hour,CR_Conf,KNN,Infinity,18,0,all_problem,Conf,solver
158,1 hour,CR_Conf,XGB,1 hour,18,1,all_problem,Conf,solver
159,1 hour,CR_Conf,Stack,Infinity,18,0,all_problem,Conf,solver
160,1 hour,CR_Conf,Vote_soft,Infinity,18,0,all_problem,Conf,solver
161,1 hour,CR_Conf,Bag_KNN,Infinity,18,0,all_problem,Conf,solver
162,1 hour,CR_Conf,LR,1 hour,19,1,all_problem,Conf,solver
163,1 hour,CR_Conf,RF,1 hour,19,1,all_problem,Conf,solver
164,1 hour,CR_Conf,LDA,1 hour,19,1,all_problem,Conf,solver
165,1 hour,CR_Conf,SVM,1 hour,19,1,all_problem,Conf,solver
166,1 hour,CR_Conf,KNN,1 hour,19,1,all_problem,Conf,solver
167,1 hour,CR_Conf,XGB,1 hour,19,1,all_problem,Conf,solver
168,1 hour,CR_Conf,Stack,1 hour,19,1,all_problem,Conf,solver
169,1 hour,CR_Conf,Vote_soft,1 hour,19,1,all_problem,Conf,solver
170,1 hour,CR_Conf,Bag_KNN,1 hour,19,1,all_problem,Conf,solver
171,1 hour,CR_Conf,LR,There is no way to know without additional information,20,0,all_problem,Conf,solver
172,1 hour,CR_Conf,RF,There is no way to know without additional information,20,0,all_problem,Conf,solver
173,1 hour,CR_Conf,LDA,There is no way to know without additional information,20,0,all_problem,Conf,solver
174,1 hour,CR_Conf,SVM,There is no way to know without additional information,20,0,all_problem,Conf,solver
175,1 hour,CR_Conf,KNN,There is no way to know without additional information,20,0,all_problem,Conf,solver
176,1 hour,CR_Conf,XGB,There is no way to know without additional information,20,0,all_problem,Conf,solver
177,1 hour,CR_Conf,Stack,There is no way to know without additional information,20,0,all_problem,Conf,solver
178,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,20,0,all_problem,Conf,solver
179,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,20,0,all_problem,Conf,solver
180,1 hour,CR_Conf,LR,There is no way to know without additional information,21,0,all_problem,Conf,solver
181,1 hour,CR_Conf,RF,There is no way to know without additional information,21,0,all_problem,Conf,solver
182,1 hour,CR_Conf,LDA,1000 minutes,21,0,all_problem,Conf,solver
183,1 hour,CR_Conf,SVM,1000 minutes,21,0,all_problem,Conf,solver
184,1 hour,CR_Conf,KNN,There is no way to know without additional information,21,0,all_problem,Conf,solver
185,1 hour,CR_Conf,XGB,There is no way to know without additional information,21,0,all_problem,Conf,solver
186,1 hour,CR_Conf,Stack,There is no way to know without additional information,21,0,all_problem,Conf,solver
187,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,21,0,all_problem,Conf,solver
188,1 hour,CR_Conf,Bag_KNN,1000 minutes,21,0,all_problem,Conf,solver
189,1 hour,CR_Conf,LR,1 hour,22,1,all_problem,Conf,solver
190,1 hour,CR_Conf,RF,1 hour,22,1,all_problem,Conf,solver
191,1 hour,CR_Conf,LDA,1 hour,22,1,all_problem,Conf,solver
192,1 hour,CR_Conf,SVM,1 hour,22,1,all_problem,Conf,solver
193,1 hour,CR_Conf,KNN,There is no way to know without additional information,22,0,all_problem,Conf,solver
194,1 hour,CR_Conf,XGB,1 hour,22,1,all_problem,Conf,solver
195,1 hour,CR_Conf,Stack,1 hour,22,1,all_problem,Conf,solver
196,1 hour,CR_Conf,Vote_soft,1 hour,22,1,all_problem,Conf,solver
197,1 hour,CR_Conf,Bag_KNN,There is no way to know without additional information,22,0,all_problem,Conf,solver
198,1 hour,CR_Conf,LR,There is no way to know without additional information,23,0,all_problem,Conf,solver
199,1 hour,CR_Conf,RF,Infinity,23,0,all_problem,Conf,solver
200,1 hour,CR_Conf,LDA,There is no way to know without additional information,23,0,all_problem,Conf,solver
201,1 hour,CR_Conf,SVM,There is no way to know without additional information,23,0,all_problem,Conf,solver
202,1 hour,CR_Conf,KNN,1000 minutes,23,0,all_problem,Conf,solver
203,1 hour,CR_Conf,XGB,There is no way to know without additional information,23,0,all_problem,Conf,solver
204,1 hour,CR_Conf,Stack,There is no way to know without additional information,23,0,all_problem,Conf,solver
205,1 hour,CR_Conf,Vote_soft,There is no way to know without additional information,23,0,all_problem,Conf,solver
206,1 hour,CR_Conf,Bag_KNN,1000 minutes,23,0,all_problem,Conf,solver
207,1 hour,CR_Conf,LR,Infinity,24,0,all_problem,Conf,solver
208,1 hour,CR_Conf,RF,Infinity,24,0,all_problem,Conf,solver
209,1 hour,CR_Conf,LDA,Infinity,24,0,all_problem,Conf,solver
210,1 hour,CR_Conf,SVM,Infinity,24,0,all_problem,Conf,solver
211,1 hour,CR_Conf,KNN,Infinity,24,0,all_problem,Conf,solver
212,1 hour,CR_Conf,XGB,Infinity,24,0,all_problem,Conf,solver
213,1 hour,CR_Conf,Stack,Infinity,24,0,all_problem,Conf,solver
214,1 hour,CR_Conf,Vote_soft,Infinity,24,0,all_problem,Conf,solver
